,abs_magnitude,danger
177,-0.23892935099594487,0
178,-1.3049819827878153,0
179,-0.8475823915653939,0
180,-1.0309299109041061,0
181,-1.3882792595207898,0
182,-0.35989513056874245,0
183,-1.2628657066239333,0
184,0.05192610536011697,0
185,-1.395280874704687,0
186,-0.8475823915653939,0
187,1.2769410165190451,0
188,-0.8999322279191386,0
189,-1.182831612813986,0
190,-1.4160863623882713,0
191,1.9810837482328565,0
192,-1.2709523883366711,0
193,-1.2628657066239333,0
194,-0.5825645997084502,0
195,-1.0309299109041061,0
196,1.0376562458981378,0
197,-0.991218509138479,0
198,-0.6654237385760478,0
199,-0.8743598954118503,0
200,-0.759437264282003,0
201,-1.31823576628141,0
202,1.6654959717691953,0
203,1.1545441099306795,0
204,-1.3062431173628746,0
205,0.7176205433979768,0
206,-1.3686669869669925,0
207,-1.3238303865394732,0
208,-1.1577754131142872,0
209,-1.2265239812143671,0
210,-0.9476758224240188,0
211,-1.3074926927808983,0
212,-1.0840426163808603,0
213,-1.2455310649388251,0
214,-1.1705919221551495,0
215,-1.165536036145871,0
216,-0.9699484032523333,0
217,-1.1443548676356559,0
218,-0.35989513056874245,0
219,0.20367305083220666,0
220,-1.10797078801807,0
221,-0.46420858176707247,0
222,-1.4066902971922508,0
223,-0.199497354260896,0
224,-0.759437264282003,0
225,1.2769410165190451,0
226,-0.6831130549042392,0
227,-1.2265239812143671,0
228,1.4580478684479379,0
229,-1.2636912289624394,0
230,-1.0252038639703187,0
231,-1.2951439301982057,0
232,-1.3604130240469205,0
233,-1.31823576628141,0
234,1.2769410165190451,0
235,1.2894937441867043,0
236,-1.3882792595207898,0
237,-1.3238303865394732,0
238,-1.2056831382513824,0
239,-0.6582331440964423,0
240,-0.4274932806131323,0
241,-1.0309299109041061,0
242,-0.45515614070699745,0
243,-1.388776720295749,0
244,-0.01533608906226308,0
245,-0.8743598954118503,0
246,-1.2455310649388251,0
247,-1.329173195730247,0
248,-1.3676393097732953,0
249,1.2769410165190451,0
250,-1.2455310649388251,0
251,0.7176205433979768,0
252,-1.3391482548732152,0
253,-1.3900005260767927,0
254,1.4051062243987762,0
255,-0.8195429425932326,0
256,-1.329173195730247,0
257,-1.1551405126657373,0
258,-1.3641093464396756,0
259,-1.2709523883366711,0
260,1.0376562458981378,0
261,-1.1001776489837685,0
262,1.4051062243987762,0
263,-0.8475823915653939,0
264,-0.07957081808709762,0
265,-1.216343453356249,0
266,-1.1155864869436105,0
267,-0.6935327421913059,0
268,-0.07957081808709762,0
269,-1.4113162189758526,0
270,-0.7272436257791066,0
271,-0.6582331440964423,0
272,-1.253529484734504,0
273,-1.3129755392796194,0
274,-0.14091458314198052,0
275,-1.130301834216878,0
276,-1.3690064032878466,0
277,-0.6935327421913059,0
278,-1.3438016496248646,0
279,-0.8743598954118503,0
280,-1.0840426163808603,0
281,-1.0309299109041061,0
282,-0.6935327421913059,0
283,-0.5420352348701222,0
284,0.05192610536011697,0
285,-0.9219617727719378,0
286,0.7176205433979768,0
287,1.4051062243987762,0
288,-0.9699484032523333,0
289,-1.182831612813986,0
290,-1.0671471345597694,0
291,1.2273048919802638,0
292,-1.1001776489837685,0
293,-0.8195429425932326,0
294,-1.0309299109041061,0
295,1.1545441099306795,0
296,-0.7272436257791066,0
297,-1.2709523883366711,0
298,-0.9476758224240188,0
299,-1.1443548676356559,0
300,-0.9994560531217741,0
301,-0.2554435098530836,0
302,-0.8475823915653939,0
303,-0.9742811371202454,0
304,-0.720625056860317,0
305,-0.45515614070699745,0
306,-1.1443548676356559,0
307,-1.3123774938683628,0
308,-1.3391482548732152,0
309,-0.9243536020036398,0
310,0.2733364721749353,0
311,-0.9699484032523333,0
312,-1.3830442747107041,0
313,-0.5420352348701222,0
314,-0.35989513056874245,0
315,-0.5420352348701222,0
316,-1.1001776489837685,0
317,1.5393115617139796,0
318,-1.3062431173628746,0
319,-1.130301834216878,0
320,-1.289612380178073,0
321,1.1545441099306795,0
322,-1.3391482548732152,0
323,-1.3062431173628746,0
324,-0.07957081808709762,0
325,-1.011531319470625,0
326,-0.07957081808709762,0
327,-1.31823576628141,0
328,-1.3438016496248646,0
329,0.05192610536011697,0
330,-1.130301834216878,0
331,-0.9476758224240188,0
332,-1.3880288017206655,0
333,-1.1705919221551495,0
334,-1.3482456051379106,0
335,-0.759437264282003,0
336,-1.2669555865965476,0
337,2.3113890099439534,0
338,1.8724790069735466,0
339,-1.0840426163808603,0
340,-1.3739144601305784,0
341,-1.31823576628141,0
342,-1.0840426163808603,0
343,0.1441277684420926,0
344,1.2520087135970424,0
345,-1.3925957248149432,0
346,-0.5420352348701222,0
347,0.1223579052208244,0
348,-0.6212699201688904,0
349,-1.3565424955250096,0
350,-1.3617261431114405,0
351,-0.8743598954118503,0
352,-0.7272436257791066,0
353,-1.3391482548732152,0
354,0.4388811041181603,0
355,-0.5082406296235897,0
356,-1.337854663030992,0
357,-1.3391482548732152,0
358,-1.194520410964351,0
359,1.2769410165190451,0
360,-1.4066902971922508,0
361,-1.2543979133952379,0
362,1.9810837482328565,0
363,-1.0154828360985826,0
364,-1.049455421820973,0
365,-1.2930934485123746,0
366,-1.352489557866466,0
367,-0.8475823915653939,0
368,-1.2455310649388251,0
369,-0.07957081808709762,0
370,-1.0840426163808603,0
371,-1.374229760807654,0
372,-1.4045660671447646,0
373,-0.9611622339529529,0
374,-1.1484461161466795,0
375,-1.0840426163808603,0
376,-1.194520410964351,0
377,-1.299819644460391,0
378,-1.1577754131142872,0
379,-1.329173195730247,0
380,-1.299819644460391,0
381,-1.216343453356249,0
382,-1.1577754131142872,0
383,-1.2056831382513824,0
384,-0.9476758224240188,0
385,-1.032821101767375,0
386,-0.4596927574301005,0
387,-1.352489557866466,0
388,-0.199497354260896,0
389,-1.011531319470625,0
390,0.05192610536011697,0
391,-1.216343453356249,0
392,-0.6760861094253057,0
393,-1.049455421820973,0
394,0.37082832913837377,0
395,-1.2056831382513824,0
396,0.1223579052208244,0
397,1.130733891033097,0
398,1.5393115617139796,0
399,-0.01533608906226308,0
400,-0.8999322279191386,0
401,-1.3438016496248646,0
402,0.3542033480378685,0
403,1.118910893888857,0
404,-0.6689942024236016,0
405,-1.3238303865394732,0
406,-0.9699484032523333,0
407,-0.759437264282003,0
408,-1.2455310649388251,0
409,-1.3238303865394732,0
410,-1.3342755415627725,0
411,-0.30887160176082223,0
412,0.30523692628627525,0
413,-0.991218509138479,0
414,-1.3773042334438104,0
415,-1.3123774938683628,0
416,-0.5420352348701222,0
417,-1.2455310649388251,0
418,0.3542033480378685,0
419,-1.3710104016562086,0
420,-1.011531319470625,0
421,-0.6935327421913059,0
422,-1.2455310649388251,0
423,-1.0347036115157564,0
424,-1.31823576628141,0
425,1.1545441099306795,0
426,-0.9974108811300285,0
427,-1.2056831382513824,0
428,-1.3904822128313585,0
429,-0.991218509138479,0
430,-1.2362462895211814,0
431,0.6203973428587265,0
432,-1.3830442747107041,0
433,-1.2204720106911997,0
434,-1.3974078864680126,0
435,0.6203973428587265,0
436,-1.2265239812143671,0
437,-1.182831612813986,0
438,-1.216343453356249,0
439,-1.3391482548732152,0
440,-1.1443548676356559,0
441,-0.4086221344549493,0
442,-1.2930934485123746,0
443,-0.48779795498145656,0
444,-1.0309299109041061,0
445,-1.194520410964351,0
446,0.9260289730278217,0
447,-1.4329352904092285,0
448,-1.3342755415627725,0
449,-0.5825645997084502,0
450,-0.5252936167063998,0
451,-0.4038498119534754,0
452,-0.6935327421913059,0
453,-0.9314634233493266,0
454,-0.4995956958374588,0
455,-1.0309299109041061,0
456,-0.5825645997084502,0
457,-1.3830442747107041,0
458,-1.0309299109041061,0
459,-1.2860502332849715,0
460,-1.3438016496248646,0
461,-1.130301834216878,0
462,-1.2362462895211814,0
463,-0.9243536020036398,0
464,-1.1705919221551495,0
465,-1.3710104016562086,0
466,-0.9476758224240188,0
467,-1.2265239812143671,0
468,-1.1443548676356559,0
469,0.4475655081966076,0
470,-1.0840426163808603,0
471,-1.3337758194689824,0
472,0.7176205433979768,0
473,-1.216343453356249,0
474,-0.8999322279191386,0
475,-1.182831612813986,0
476,-1.2709523883366711,0
477,-1.380240329813488,0
478,-1.413400276253796,0
479,1.3660350989077616,0
480,-0.759437264282003,0
481,-1.3232824425558145,0
482,-1.299819644460391,0
483,-1.374229760807654,0
484,-1.2930934485123746,0
485,-1.3676393097732953,0
486,0.8721137284348582,0
487,-1.194520410964351,0
488,-1.1705919221551495,0
489,-1.3004753916799385,0
490,-1.1755555346090276,0
491,-1.3641093464396756,0
492,-1.2362462895211814,0
493,-1.3391482548732152,0
494,-1.3438016496248646,0
495,-1.2930934485123746,0
496,-0.7901819788964567,0
497,-1.1705919221551495,0
498,-1.1577754131142872,0
499,-1.0439870947512113,0
500,-0.8743598954118503,0
501,-1.216343453356249,0
502,-0.8195429425932326,0
503,-1.3482456051379106,0
504,0.3542033480378685,0
505,-0.4086221344549493,0
506,-1.2056831382513824,0
507,-1.380240329813488,0
508,-1.3123774938683628,0
509,-1.136000827554474,0
510,-0.30887160176082223,0
511,-1.0309299109041061,0
512,-1.3482456051379106,0
513,-0.199497354260896,0
514,1.9810837482328565,0
515,-0.4086221344549493,0
516,-1.2709523883366711,0
517,-1.127412726290434,0
518,0.3542033480378685,0
519,-0.5082406296235897,0
520,-1.2455310649388251,0
521,-0.8664557344332982,0
522,0.8194258219791581,0
523,-0.9476758224240188,0
524,-0.9476758224240188,0
525,-1.130301834216878,0
526,1.0376562458981378,0
527,-0.8999322279191386,0
528,-1.049455421820973,0
529,0.09379539264569653,0
530,-1.1705919221551495,0
531,-1.0840426163808603,0
532,-1.288906496289595,0
533,-1.1155864869436105,0
534,-0.30887160176082223,0
535,-0.14091458314198052,0
536,-1.3062431173628746,0
537,-1.288906496289595,0
538,-0.5746073417890442,0
539,-1.3495393731867957,0
540,-1.299819644460391,0
541,-1.0671471345597694,0
542,-1.2860502332849715,0
543,-0.8448361872419345,0
544,-1.0671471345597694,0
545,-0.6935327421913059,0
546,-1.3676393097732953,0
547,-1.011531319470625,0
548,0.8721137284348582,0
549,-1.2786751034416766,0
550,-1.288906496289595,0
551,0.6109189515607385,0
552,-1.31823576628141,0
553,0.8194258219791581,0
554,1.2769410165190451,0
555,-1.3254591469472818,0
556,-1.1155864869436105,0
557,-0.8079605262783487,0
558,-1.3833176382021934,0
559,-1.182831612813986,0
560,-0.759437264282003,0
561,-0.5082406296235897,0
562,-0.14091458314198052,0
563,0.24979373499046068,0
564,-0.199497354260896,0
565,-1.3062431173628746,0
566,-1.352489557866466,0
567,1.444720888706896,0
568,-1.2709523883366711,0
569,-1.308730814765884,0
570,-1.224525198563204,0
571,-1.2362462895211814,0
572,-1.2786751034416766,0
573,-0.8050314311867129,0
574,-1.2265239812143671,0
575,-1.0476410570623913,0
576,-0.8743598954118503,0
577,0.3542033480378685,0
578,-1.2930934485123746,0
579,-1.2991608782333657,0
580,-1.374229760807654,0
581,-1.3790820881819996,0
582,-1.2628657066239333,0
583,1.0491042752653734,0
584,-0.991218509138479,0
585,-1.3648284070623473,0
586,1.444720888706896,0
587,-1.049455421820973,0
588,-1.2860502332849715,0
589,-1.1001776489837685,0
590,-1.1443548676356559,0
591,-0.4086221344549493,0
592,-1.1001776489837685,0
593,0.9700639576620412,0
594,-0.9677669882694316,0
595,-1.1155864869436105,0
596,-1.3710104016562086,0
597,0.6203973428587265,0
598,-0.5825645997084502,0
599,-1.3342755415627725,0
600,-0.4086221344549493,0
601,-0.01533608906226308,0
602,0.3542033480378685,0
603,-1.194520410964351,0
604,-1.3062431173628746,0
605,-0.07957081808709762,0
606,1.0376562458981378,0
607,-0.5543905640877568,0
608,0.3542033480378685,0
609,-1.3499666743424519,0
610,-1.4291591170307532,0
611,-1.3451563851788453,0
612,-1.182831612813986,0
613,-1.4165691980102744,0
614,-1.0671471345597694,0
615,-0.45515614070699745,0
616,-0.6582331440964423,0
617,-1.299819644460391,0
618,-0.8999322279191386,0
619,-1.3974078864680126,0
620,-1.3438016496248646,0
621,-1.3808114919616594,0
622,-1.0309299109041061,0
623,0.6203973428587265,0
624,0.19610932112488233,0
625,-1.4153452301191018,0
626,0.7679370605947813,0
627,-1.038442658150522,0
628,1.2769410165190451,0
629,-1.2561228121579027,0
630,-1.103316453497556,0
631,0.20367305083220666,0
632,-1.2265239812143671,0
633,-1.329173195730247,0
634,1.81197304586152,0
635,-0.01533608906226308,0
636,-1.2860502332849715,0
637,-1.130301834216878,0
638,0.3295509787664305,0
639,-1.3159247806662915,0
640,-0.7139452737471046,0
641,0.05192610536011697,0
642,-0.7901819788964567,0
643,-1.0309299109041061,0
644,-1.3585000387689687,0
645,0.5920927968369517,0
646,0.12958120365692063,0
647,-1.0671471345597694,0
648,-0.7272436257791066,0
649,-0.6212699201688904,0
650,-1.0671471345597694,0
651,-0.6212699201688904,0
652,-1.3907213957545288,0
653,-1.1577754131142872,0
654,-1.3123774938683628,0
655,-1.1577754131142872,0
656,-0.30887160176082223,0
657,-0.991218509138479,0
658,-1.2930934485123746,0
659,-1.0154828360985826,0
660,-1.3238303865394732,0
661,-1.0174450147524665,0
662,-1.0840426163808603,0
663,-1.3357609872187186,0
664,-1.130301834216878,0
665,-1.3604130240469205,0
666,0.2733364721749353,0
667,-1.1577754131142872,0
668,-1.313570824119836,0
669,-0.7272436257791066,0
670,-0.991218509138479,0
671,-1.2543979133952379,0
672,-0.14091458314198052,0
673,-0.5420352348701222,0
674,-0.14689503725454608,0
675,1.1545441099306795,0
676,-1.3710104016562086,0
677,-1.049455421820973,0
678,-0.759437264282003,0
679,-0.2554435098530836,0
680,-1.152481248709371,0
681,-0.8743598954118503,0
682,0.8194258219791581,0
683,-0.5825645997084502,0
684,-1.2937800788862375,0
685,-1.2362462895211814,0
686,-0.4995956958374588,0
687,-1.1155864869436105,0
688,-0.9721197627083829,0
689,-1.4013790289939976,0
690,-0.784145784743105,0
691,-1.2867692386962224,0
692,-0.7272436257791066,0
693,-0.991218509138479,0
694,0.9043137338718127,0
695,0.9260289730278217,0
696,-0.2554435098530836,0
697,-0.9699484032523333,0
698,-1.2152993701475967,0
699,-1.299819644460391,0
700,-0.1288707403145419,0
701,-0.5420352348701222,0
702,0.9043137338718127,0
703,0.2733364721749353,0
704,-1.2930934485123746,0
705,-1.1001776489837685,0
706,-1.3342755415627725,0
707,0.09379539264569653,0
708,-1.3974078864680126,0
709,-1.3482456051379106,0
710,-0.2108936493521313,0
711,0.7176205433979768,0
712,-0.8475823915653939,0
713,-1.2543979133952379,0
714,-1.1443548676356559,0
715,-1.3062431173628746,0
716,-0.9476758224240188,0
717,2.3113890099439534,0
718,-0.9994560531217741,0
719,-1.3123774938683628,0
720,-0.6212699201688904,0
721,-1.0840426163808603,0
722,-1.0840426163808603,0
723,-0.07957081808709762,0
724,-1.1001776489837685,0
725,-1.1155864869436105,0
726,-1.3099575890418287,0
727,-1.130301834216878,0
728,-0.8743598954118503,0
729,-0.35989513056874245,0
730,-1.3773042334438104,0
731,1.9653536620337362,0
732,-1.3238303865394732,0
733,-0.9974108811300285,0
734,0.1223579052208244,0
735,-0.8448361872419345,0
736,-1.3710104016562086,0
737,-0.4995956958374588,0
738,-0.04782324087581847,0
739,-0.5825645997084502,0
740,0.05192610536011697,0
741,-1.1642574453641505,0
742,-1.0309299109041061,0
743,-1.2930934485123746,0
744,-1.3011281081448975,0
745,-0.9699484032523333,0
746,-0.22779245560558092,0
747,-1.3238303865394732,0
748,-1.3062431173628746,0
749,-0.9476758224240188,0
750,-0.8743598954118503,0
751,-0.7901819788964567,0
752,-1.352489557866466,0
753,-0.9476758224240188,0
754,-1.130301834216878,0
755,-0.199497354260896,0
756,-1.3004753916799385,0
757,-0.9453916554628762,0
758,-1.130301834216878,0
759,-1.2265239812143671,0
760,-1.1705919221551495,0
761,-1.3342755415627725,0
762,-1.2709523883366711,0
763,1.118910893888857,0
764,-0.4995956958374588,0
765,1.679842013372867,0
766,-1.0309299109041061,0
767,-1.0840426163808603,0
768,-0.5943638676888576,0
769,-1.2023881206580647,0
770,-1.1001776489837685,0
771,-0.7901819788964567,0
772,-1.2056831382513824,0
773,0.6203973428587265,0
774,0.011197580005143018,0
775,-0.35989513056874245,0
776,-0.8475823915653939,0
777,-0.5825645997084502,0
778,-1.2362462895211814,0
779,-1.2543979133952379,0
780,-1.2628657066239333,0
781,-0.991218509138479,0
782,-0.9243536020036398,0
783,-1.2056831382513824,0
784,-1.3604130240469205,0
785,-1.31823576628141,0
786,-0.6935327421913059,0
787,0.1223579052208244,0
788,-0.8999322279191386,0
789,-0.9476758224240188,0
790,-0.9243536020036398,0
791,-1.329173195730247,0
792,-0.14091458314198052,0
793,-1.374229760807654,0
794,-1.2056831382513824,0
795,2.3113890099439534,0
796,-0.759437264282003,0
797,-0.9699484032523333,0
798,-1.3978834012905599,0
799,-1.2543979133952379,0
800,-1.3482456051379106,0
801,-0.8195429425932326,0
802,-1.194520410964351,0
803,-1.0790554157284789,0
804,-1.3641093464396756,0
805,-1.3238303865394732,0
806,-1.130301834216878,0
807,-0.4086221344549493,0
808,-1.2709523883366711,0
809,-1.0671471345597694,0
810,0.07271602459774693,0
811,-1.0309299109041061,0
812,-1.2786751034416766,0
813,-1.3565424955250096,0
814,-1.2709523883366711,0
815,-1.0671471345597694,0
816,0.6394854581535411,0
817,-1.1001776489837685,0
818,-1.2930934485123746,0
819,-1.1155864869436105,0
820,-0.6935327421913059,0
821,-0.6212699201688904,0
822,-1.0309299109041061,0
823,-1.0309299109041061,0
824,-1.3615398456811296,0
825,-1.2543979133952379,0
826,-0.991218509138479,0
827,-0.8475823915653939,0
828,-0.759437264282003,0
829,-0.30887160176082223,0
830,-1.130301834216878,0
831,-1.3882792595207898,0
832,-1.0840426163808603,0
833,-1.182831612813986,0
834,-0.6212699201688904,0
835,-0.9476758224240188,0
836,-1.3238303865394732,0
837,-0.9243536020036398,0
838,-0.8475823915653939,0
839,-0.6582331440964423,0
840,-0.6582331440964423,0
841,-1.3907213957545288,0
842,-0.09206663100289006,0
843,-0.991218509138479,0
844,-1.1443548676356559,0
845,-0.6212699201688904,0
846,-1.216343453356249,0
847,-0.5825645997084502,0
848,1.679842013372867,0
849,-1.0856897492699733,0
850,-0.8224053258425874,0
851,0.9260289730278217,0
852,-0.4086221344549493,0
853,0.24201820487526055,0
854,0.24201820487526055,0
855,-0.7172928479141796,0
856,-1.2832142692878248,0
857,-0.7901819788964567,0
858,0.1223579052208244,0
859,-1.0840426163808603,0
860,-1.3043470397015093,0
861,0.6203973428587265,0
862,0.3542033480378685,0
863,-1.3994391675012272,0
864,-1.2056831382513824,0
865,-0.4995956958374588,0
866,-0.35989513056874245,0
867,0.5184982048621858,0
868,-1.2265239812143671,0
869,-1.329173195730247,0
870,-1.4188543493793029,0
871,0.6109189515607385,0
872,0.1223579052208244,0
873,-1.2543979133952379,0
874,-1.374229760807654,0
875,-0.9476758224240188,0
876,-0.9699484032523333,0
877,-0.7901819788964567,0
878,-0.759437264282003,0
879,-0.991218509138479,0
880,0.19610932112488233,0
881,-0.6212699201688904,0
882,-1.2265239812143671,0
883,-1.1155864869436105,0
884,-0.9267344594338467,0
885,-1.273306650308008,0
886,-0.5825645997084502,0
887,-0.759437264282003,0
888,-1.0309299109041061,0
889,0.5275498236245043,0
890,-1.0671471345597694,0
891,-0.07957081808709762,0
892,0.3542033480378685,0
893,-1.329173195730247,0
894,-0.9243536020036398,0
895,-1.0840426163808603,0
896,-0.5502910573578351,0
897,-0.9699484032523333,0
898,-0.4086221344549493,0
899,-1.1564609936446009,0
900,-0.11059581876544,0
901,-0.5210597817643841,0
902,-1.1001776489837685,0
903,-1.3693442619418075,0
904,-0.8195429425932326,0
905,-1.2543979133952379,0
906,-0.5168064348713153,0
907,-1.1001776489837685,0
908,-1.1780032683410668,0
909,1.0036265104816642,0
910,0.1223579052208244,0
911,-1.182831612813986,0
912,2.3113890099439534,0
913,-1.3438016496248646,0
914,-1.0671471345597694,0
915,1.679842013372867,0
916,-1.3710104016562086,0
917,1.4051062243987762,0
918,-1.2628657066239333,0
919,-1.2152993701475967,0
920,-1.2045898581426648,0
921,-1.31823576628141,0
922,-0.14091458314198052,0
923,-0.6935327421913059,0
924,-1.298499069504641,0
925,-0.35989513056874245,0
926,-0.8999322279191386,0
927,-0.8475823915653939,0
928,0.3542033480378685,0
929,-0.991218509138479,0
930,-1.3773042334438104,0
931,1.2769410165190451,0
932,-1.3307286541666112,0
933,-1.3123774938683628,0
934,-1.049455421820973,0
935,-1.3238303865394732,0
936,-0.9699484032523333,0
937,0.8194258219791581,0
938,-1.2786751034416766,0
939,-1.0671471345597694,0
940,-1.3565424955250096,0
941,0.5275498236245043,0
942,-0.5943638676888576,0
943,-1.2056831382513824,0
944,-0.14091458314198052,0
945,-0.4995956958374588,0
946,-0.7272436257791066,0
947,0.3133044895761725,0
948,-1.3830442747107041,0
949,-1.2265239812143671,0
950,-0.6935327421913059,0
951,1.9185958145852342,0
952,-1.1577754131142872,0
953,-0.45515614070699745,0
954,-0.22218544214561503,0
955,-0.35989513056874245,0
956,-1.2930934485123746,0
957,-0.7272436257791066,0
958,-0.4086221344549493,0
959,-1.1001776489837685,0
960,-1.1705919221551495,0
961,-1.3391482548732152,0
962,0.6203973428587265,0
963,1.2644462021076712,0
964,-1.2860502332849715,0
965,-0.784145784743105,0
966,-0.759437264282003,0
967,-0.991218509138479,0
968,-0.4995956958374588,0
969,-1.040299312508014,0
970,-1.130301834216878,0
971,0.24201820487526055,0
972,-1.1288606164331256,0
973,0.7176205433979768,0
974,-0.7901819788964567,0
975,-0.2554435098530836,0
976,-0.4776317703456354,0
977,-0.45515614070699745,0
978,-1.011531319470625,0
979,-1.216343453356249,0
980,-1.216343453356249,0
981,0.3542033480378685,0
982,-1.1705919221551495,0
983,-1.1743231922025597,0
984,-1.3641093464396756,0
985,-1.3592705235439153,0
986,-0.8280907630143104,0
987,-0.5665764294848691,0
988,-0.35989513056874245,0
989,-1.2709523883366711,0
990,-1.0840426163808603,0
991,1.0376562458981378,0
992,-0.991218509138479,0
993,-1.0671471345597694,0
994,-1.3391482548732152,0
995,-0.7562842105228048,0
996,-1.2455310649388251,0
997,-1.2709523883366711,0
998,1.2769410165190451,0
999,-0.35989513056874245,0
1000,-1.2500155362370495,0
1001,-1.011531319470625,0
1002,0.6203973428587265,0
1003,-1.213196754783998,0
1004,-0.199497354260896,0
1005,-1.182831612813986,0
1006,-1.0922030053403657,0
1007,-0.759437264282003,0
1008,-1.3238303865394732,0
1009,0.5275498236245043,0
1010,-1.1001776489837685,0
1011,-1.1780032683410668,0
1012,-1.194520410964351,0
1013,-1.2543979133952379,0
1014,-1.2709523883366711,0
1015,-1.216343453356249,0
1016,-0.8195429425932326,0
1017,-1.2543979133952379,0
1018,-0.784145784743105,0
1019,-1.0309299109041061,0
1020,-1.3123774938683628,0
